reputation_change_year,reputation_change_quarter,reputation_change_month,reputation_change_week,reputation_change_day,badge_bronze,badge_silver,badge_gold,account_age_days,expertise_level
108,108,108,1,0,280,267,32,5102,Expert
32,32,32,0,0,511,432,124,5508,Expert
50,50,50,0,0,243,205,20,5983,Expert
525,525,525,48,0,477,301,32,4142,Expert
150,150,150,10,0,360,324,46,5687,Expert
89,89,89,0,0,416,400,41,5090,Expert
70,70,70,10,0,286,165,15,5271,Expert
0,0,0,0,0,20,28,0,5124,Beginner
49,49,49,0,0,43,37,1,5094,Beginner
0,0,0,0,0,9,15,1,5063,Beginner
0,0,0,0,0,37,30,6,5060,Beginner
10,10,10,0,0,38,31,1,4926,Beginner
10,10,10,0,0,43,36,4,4892,Beginner
20,20,20,0,0,29,28,6,4870,Beginner
30,30,30,0,0,6,16,3,4862,Beginner
0,0,0,0,0,17,22,1,4805,Beginner
20,20,20,0,0,60,38,3,4768,Beginner
10,10,10,0,0,35,26,1,4731,Beginner
10,10,10,10,0,41,32,2,4463,Beginner
10,10,10,10,0,77,46,6,4409,Beginner
10,10,10,0,0,16,17,3,4367,Beginner
10,10,10,0,0,65,30,3,4276,Beginner
0,0,0,0,0,47,31,2,4121,Beginner
0,0,0,0,0,31,20,2,3247,Beginner
0,0,0,0,0,38,26,3,2516,Beginner
0,0,0,0,0,18,11,2,1995,Beginner
10,10,10,0,0,45,34,5,5984,Beginner
0,0,0,0,0,52,36,5,5983,Beginner
0,0,0,0,0,19,22,0,5952,Beginner
0,0,0,0,0,79,42,3,5513,Beginner
0,0,0,0,0,29,27,5,5495,Beginner
9,9,9,0,0,26,28,2,5413,Beginner
0,0,0,0,0,44,26,0,5323,Beginner
30,30,30,20,0,58,34,7,5233,Beginner
0,0,0,0,0,38,29,4,5157,Beginner
10,10,10,0,0,46,32,4,5085,Beginner
16,16,16,0,0,80,59,18,4953,Beginner
0,0,0,0,0,41,31,6,4868,Beginner
10,10,10,0,0,22,18,1,4746,Beginner
0,0,0,0,0,43,31,8,4686,Beginner
20,20,20,0,0,7,17,1,4578,Beginner
12,12,12,0,0,95,51,10,4568,Beginner
0,0,0,0,0,23,20,1,4557,Beginner
10,10,10,0,0,35,30,0,4227,Beginner
0,0,0,0,0,43,32,1,4182,Beginner
0,0,0,0,0,22,22,3,3862,Beginner
0,0,0,0,0,30,21,1,3773,Beginner
20,20,20,10,0,59,31,3,3766,Beginner
0,0,0,0,0,26,14,1,3409,Beginner
0,0,0,0,0,21,14,2,3202,Beginner
0,0,0,0,0,28,17,2,3126,Beginner
30,30,30,10,0,9,10,2,3103,Beginner
0,0,0,0,0,9,11,1,2949,Beginner
0,0,0,0,0,10,6,1,1995,Beginner
0,0,0,0,0,29,28,6,6014,Beginner
0,0,0,0,0,26,22,0,5636,Beginner
0,0,0,0,0,32,31,1,5077,Beginner
0,0,0,0,0,5,16,3,5056,Beginner
0,0,0,0,0,27,20,2,4912,Beginner
0,0,0,0,0,34,36,2,4874,Beginner
10,10,10,0,0,29,19,1,4797,Beginner
10,10,10,10,0,26,26,0,4756,Beginner
0,0,0,0,0,64,42,6,4682,Beginner
0,0,0,0,0,24,18,2,4605,Beginner
0,0,0,0,0,19,17,1,4579,Beginner
0,0,0,0,0,45,30,2,4496,Beginner
0,0,0,0,0,24,23,1,4493,Beginner
10,10,10,0,0,40,29,2,4332,Beginner
10,10,10,0,0,30,25,5,4269,Beginner
0,0,0,0,0,38,24,2,3722,Beginner
10,10,10,0,0,43,27,0,3243,Beginner
90,90,90,0,0,10,4,2,843,Beginner
0,0,0,0,0,30,29,3,5984,Beginner
0,0,0,0,0,42,36,4,5982,Beginner
0,0,0,0,0,20,24,4,5844,Beginner
0,0,0,0,0,20,27,6,5819,Beginner
0,0,0,0,0,26,30,5,5788,Beginner
0,0,0,0,0,16,23,1,5540,Beginner
30,30,30,0,0,61,34,3,5255,Beginner
20,20,20,0,0,27,24,2,5239,Beginner
0,0,0,0,0,140,86,24,5100,Beginner
0,0,0,0,0,30,28,3,5079,Beginner
10,10,10,0,0,41,32,4,5046,Beginner
0,0,0,0,0,42,30,3,4645,Beginner
0,0,0,0,0,45,30,1,4504,Beginner
10,10,10,0,0,51,33,3,4300,Beginner
60,60,60,20,0,24,29,5,4271,Beginner
10,10,10,0,0,27,15,2,3940,Beginner
10,10,10,0,0,33,25,3,3938,Beginner
0,0,0,0,0,55,26,2,3801,Beginner
20,20,20,10,0,85,45,10,3751,Beginner
0,0,0,0,0,59,32,5,3598,Beginner
0,0,0,0,0,29,18,4,3060,Beginner
0,0,0,0,0,36,17,3,2419,Beginner
10,10,10,0,0,21,25,1,6009,Beginner
0,0,0,0,0,44,34,5,5851,Beginner
0,0,0,0,0,70,51,9,5463,Beginner
0,0,0,0,0,50,37,2,5431,Beginner
10,10,10,0,0,25,33,0,5318,Beginner
0,0,0,0,0,4,17,2,5310,Beginner
0,0,0,0,0,19,23,2,5179,Beginner
20,20,20,20,0,25,28,6,5177,Beginner
0,0,0,0,0,27,23,1,4940,Beginner
0,0,0,0,0,21,24,1,4915,Beginner
0,0,0,0,0,74,35,10,4722,Beginner
0,0,0,0,0,17,22,3,5934,Intermediate
0,0,0,0,0,21,25,1,5790,Intermediate
10,10,10,0,0,28,26,6,5520,Intermediate
0,0,0,0,0,22,21,1,5518,Intermediate
0,0,0,0,0,47,35,9,5430,Intermediate
10,10,10,0,0,62,38,2,5069,Intermediate
0,0,0,0,0,19,22,7,4888,Intermediate
0,0,0,0,0,19,18,1,4710,Intermediate
10,10,10,0,0,49,34,3,4606,Intermediate
0,0,0,0,0,24,22,1,4606,Intermediate
0,0,0,0,0,82,58,11,5298,Intermediate
10,10,10,0,0,16,18,6,3578,Intermediate
0,0,0,0,0,44,44,4,5878,Intermediate
8,8,8,0,0,71,43,11,5344,Intermediate
0,0,0,0,0,46,33,6,5225,Intermediate
10,10,10,0,0,69,49,7,5181,Intermediate
0,0,0,0,0,33,37,4,5168,Intermediate
0,0,0,0,0,48,30,1,5157,Intermediate
0,0,0,0,0,90,55,15,5131,Intermediate
0,0,0,0,0,35,24,2,4862,Intermediate
20,20,20,0,0,48,38,4,4596,Intermediate
30,30,30,0,0,56,50,5,2873,Intermediate
10,10,10,10,0,56,40,6,5346,Intermediate
0,0,0,0,0,41,28,3,5118,Intermediate
10,10,10,0,0,24,25,4,4546,Intermediate
10,10,10,0,0,39,32,5,4184,Intermediate
0,0,0,0,0,33,27,1,5984,Intermediate
0,0,0,0,0,18,27,3,5980,Intermediate
0,0,0,0,0,66,39,1,5874,Intermediate
0,0,0,0,0,62,48,10,5834,Intermediate
20,20,20,0,0,28,32,3,5669,Intermediate
0,0,0,0,0,45,30,7,5410,Intermediate
0,0,0,0,0,59,33,1,4738,Intermediate
10,10,10,0,0,50,33,2,4540,Intermediate
0,0,0,0,0,43,34,1,4161,Intermediate
10,10,10,0,0,47,34,4,4128,Intermediate
0,0,0,0,0,18,17,2,3568,Intermediate
30,30,30,0,0,69,34,5,3486,Intermediate
0,0,0,0,0,40,31,2,5869,Intermediate
0,0,0,0,0,27,25,2,5703,Intermediate
0,0,0,0,0,43,38,6,5577,Intermediate
0,0,0,0,0,40,30,2,5549,Intermediate
0,0,0,0,0,36,30,2,5279,Intermediate
0,0,0,0,0,65,40,6,5093,Intermediate
10,10,10,0,0,10,16,2,4808,Intermediate
0,0,0,0,0,28,25,1,4723,Intermediate
0,0,0,0,0,60,38,5,4693,Intermediate
0,0,0,0,0,131,78,15,4565,Intermediate
0,0,0,0,0,48,34,2,2949,Intermediate
10,10,10,0,0,83,48,9,5287,Intermediate
0,0,0,0,0,47,25,0,5088,Intermediate
10,10,10,0,0,59,38,9,5006,Intermediate
0,0,0,0,0,61,39,8,4996,Intermediate
10,10,10,0,0,30,32,1,5393,Intermediate
0,0,0,0,0,32,24,4,3807,Intermediate
0,0,0,0,0,28,19,0,2371,Intermediate
0,0,0,0,0,30,21,2,5137,Intermediate
10,10,10,0,0,52,36,8,5384,Intermediate
20,20,20,0,0,23,20,1,5117,Intermediate
20,20,20,0,0,44,30,3,5023,Intermediate
0,0,0,0,0,31,33,11,5022,Intermediate
10,10,10,0,0,36,35,2,4999,Intermediate
30,30,30,0,0,41,44,4,4591,Intermediate
0,0,0,0,0,35,18,1,4335,Intermediate
20,20,20,0,0,42,32,3,4200,Intermediate
20,20,20,0,0,64,41,7,3610,Intermediate
0,0,0,0,0,52,30,2,2782,Intermediate
0,0,0,0,0,28,34,4,6010,Intermediate
30,30,30,0,0,214,117,28,5454,Intermediate
30,30,30,0,0,44,36,7,4959,Intermediate
10,10,10,0,0,40,24,3,4771,Intermediate
10,10,10,0,0,48,33,2,4695,Intermediate
0,0,0,0,0,43,24,3,4559,Intermediate
10,10,10,0,0,64,38,7,4137,Intermediate
40,40,40,0,0,20,16,2,3306,Intermediate
0,0,0,0,0,14,21,3,5997,Intermediate
10,10,10,0,0,40,36,7,5909,Intermediate
0,0,0,2,0,46,35,1,5822,Intermediate
0,0,0,0,0,34,32,3,5590,Intermediate
20,20,20,0,0,56,45,4,5530,Intermediate
10,10,10,0,0,11,18,2,5429,Intermediate
10,10,10,0,0,24,23,1,5367,Intermediate
20,20,20,0,0,13,18,2,5306,Intermediate
20,20,20,0,0,88,50,9,5281,Intermediate
10,10,10,0,0,28,36,2,5178,Intermediate
0,0,0,0,0,45,32,5,4981,Intermediate
10,10,10,0,0,36,24,3,4736,Intermediate
0,0,0,0,0,59,32,3,4539,Intermediate
20,20,20,0,0,20,14,1,1678,Intermediate
12,12,12,0,0,31,26,3,6009,Intermediate
0,0,0,0,0,45,28,3,5840,Intermediate
60,60,60,10,0,33,29,1,5269,Intermediate
0,0,0,0,0,37,27,3,5195,Intermediate
8,8,8,0,0,62,44,6,5159,Intermediate
10,10,10,0,0,69,48,9,5109,Intermediate
10,10,10,0,0,36,23,2,4097,Intermediate
20,20,20,10,0,19,18,1,3776,Intermediate
10,10,10,0,0,3,9,3,2531,Intermediate
10,10,10,0,0,28,18,2,2211,Intermediate
0,0,0,0,0,36,31,6,5984,Intermediate
0,0,0,0,0,77,60,13,5964,Intermediate
30,30,30,0,0,27,30,4,5709,Intermediate
0,0,0,0,0,45,35,3,5015,Intermediate
0,0,0,0,0,53,43,6,4848,Intermediate
10,10,10,0,0,60,35,8,4615,Intermediate
10,10,10,0,0,89,41,9,4266,Intermediate
21,21,21,0,0,49,33,8,4667,Intermediate
0,0,0,0,0,46,37,5,3960,Intermediate
20,20,20,0,0,36,13,1,2019,Intermediate
28,28,28,0,0,40,41,7,5528,Intermediate
0,0,0,0,0,72,43,9,5408,Intermediate
10,10,10,0,0,23,28,3,5218,Intermediate
0,0,0,0,0,47,29,3,5196,Intermediate
0,0,0,0,0,53,31,2,5032,Intermediate
2,2,2,0,0,88,55,12,4891,Intermediate
0,0,0,0,0,42,30,0,4714,Intermediate
20,20,20,10,10,21,25,0,4554,Intermediate
20,20,20,0,0,16,14,2,4444,Intermediate
10,10,10,0,0,13,19,3,4297,Intermediate
20,20,20,0,0,44,26,6,4248,Intermediate
0,0,0,0,0,28,20,3,4199,Intermediate
0,0,0,0,0,78,52,12,4015,Intermediate
0,0,0,0,0,31,36,6,5984,Intermediate
0,0,0,0,0,39,38,5,5961,Intermediate
0,0,0,0,0,86,56,11,5340,Intermediate
20,20,20,0,0,17,23,1,5269,Intermediate
0,0,0,0,0,56,39,4,5218,Intermediate
8,8,8,0,0,60,40,3,5103,Intermediate
0,0,0,0,0,8,15,1,5093,Intermediate
0,0,0,0,0,61,31,2,4457,Intermediate
0,0,0,0,0,27,28,3,4154,Intermediate
0,0,0,0,0,22,18,1,3996,Intermediate
0,0,0,0,0,40,29,1,3511,Intermediate
0,0,0,0,0,18,29,4,5988,Intermediate
10,10,10,0,0,33,29,5,5796,Intermediate
20,20,20,10,0,37,32,2,5664,Intermediate
10,10,10,0,0,54,36,3,5646,Intermediate
10,10,10,0,0,114,60,14,5486,Intermediate
10,10,10,0,0,37,31,1,5102,Intermediate
40,40,40,10,0,13,30,1,5100,Intermediate
30,30,30,0,0,28,27,4,5066,Intermediate
0,0,0,0,0,86,46,7,5028,Intermediate
10,10,10,10,0,18,20,2,4805,Intermediate
0,0,0,0,0,72,50,18,4667,Intermediate
0,0,0,0,0,41,27,4,4600,Intermediate
0,0,0,0,0,42,31,6,4514,Intermediate
0,0,0,0,0,26,21,4,4161,Intermediate
0,0,0,0,0,51,30,10,3773,Intermediate
10,10,10,0,0,55,37,37,3722,Intermediate
0,0,0,0,0,97,50,10,3618,Intermediate
0,0,0,0,0,71,38,7,3488,Intermediate
20,20,20,0,0,17,11,1,2441,Intermediate
0,0,0,0,0,48,33,3,6009,Intermediate
10,10,10,0,0,20,21,3,5983,Intermediate
0,0,0,0,0,18,26,0,5982,Intermediate
0,0,0,0,0,21,20,0,5411,Intermediate
0,0,0,0,0,91,54,8,5249,Intermediate
10,10,10,0,0,21,37,1,5088,Intermediate
10,10,10,0,0,21,26,3,6025,Intermediate
0,0,0,0,0,56,44,8,5900,Intermediate
10,10,10,0,0,33,26,2,5818,Intermediate
10,10,10,0,0,39,33,3,5721,Intermediate
10,10,10,0,0,36,32,3,5697,Intermediate
10,10,10,0,0,40,33,4,5655,Intermediate
30,30,30,0,0,15,24,4,5644,Intermediate
0,0,0,0,0,51,38,5,5569,Intermediate
10,10,10,0,0,39,33,2,5490,Intermediate
0,0,0,0,0,27,27,2,5401,Intermediate
0,0,0,0,0,13,18,4,5182,Intermediate
0,0,0,0,0,18,23,3,4965,Intermediate
0,0,0,0,0,48,35,7,4951,Intermediate
0,0,0,0,0,25,19,0,4715,Intermediate
20,20,20,0,0,35,20,1,3436,Intermediate
0,0,0,0,0,34,35,6,6018,Intermediate
0,0,0,0,0,30,30,2,5517,Intermediate
0,0,0,0,0,82,51,9,5404,Intermediate
0,0,0,0,0,52,29,2,5247,Intermediate
0,0,0,0,0,167,113,31,5068,Intermediate
20,20,20,10,0,82,42,9,4818,Intermediate
0,0,0,0,0,64,38,3,4508,Intermediate
0,0,0,0,0,24,20,2,4297,Intermediate
0,0,0,0,0,54,36,5,4206,Intermediate
0,0,0,0,0,16,18,1,4197,Intermediate
0,0,0,0,0,27,25,5,3778,Intermediate
0,0,0,0,0,61,38,6,3742,Intermediate
0,0,0,0,0,34,20,4,2687,Intermediate
40,40,40,20,0,85,43,7,2412,Intermediate
10,10,10,0,0,61,41,8,5946,Intermediate
0,0,0,0,0,42,36,10,5569,Intermediate
0,0,0,0,0,6,19,2,5696,Intermediate
0,0,0,0,0,30,25,6,5385,Intermediate
10,10,10,0,0,34,28,5,5338,Intermediate
0,0,0,0,0,90,50,12,5305,Intermediate
0,0,0,0,0,35,29,3,5643,Beginner
0,0,0,0,0,56,36,4,5597,Beginner
0,0,0,0,0,42,30,2,5416,Beginner
10,10,10,0,0,24,24,0,5344,Beginner
10,10,10,0,0,41,26,3,5253,Beginner
20,20,20,0,0,73,51,8,5156,Beginner
0,0,0,0,0,26,28,3,5134,Beginner
0,0,0,0,0,31,29,3,5083,Beginner
20,20,20,0,0,56,31,2,5045,Beginner
0,0,0,0,0,13,18,0,4988,Beginner
0,0,0,0,0,41,31,2,4874,Beginner
0,0,0,0,0,56,29,3,4775,Beginner
0,0,0,0,0,61,36,3,4736,Beginner
0,0,0,0,0,30,22,4,4507,Beginner
10,10,10,0,0,35,28,6,4448,Beginner
0,0,0,0,0,32,19,1,4379,Beginner
0,0,0,0,0,38,34,2,4372,Beginner
0,0,0,0,0,37,21,1,4302,Beginner
0,0,0,0,0,61,25,1,4256,Beginner
10,10,10,0,0,78,41,11,4193,Beginner
0,0,0,0,0,43,26,2,4123,Beginner
0,0,0,0,0,30,22,4,4101,Beginner
20,20,20,0,0,12,18,2,4005,Beginner
0,0,0,0,0,36,26,0,3832,Beginner
10,10,10,0,0,42,22,1,3745,Beginner
10,10,10,10,0,54,34,6,3579,Beginner
8,8,8,0,0,20,11,1,3307,Beginner
0,0,0,0,0,35,14,3,3045,Beginner
0,0,0,0,0,22,14,1,2893,Beginner
0,0,0,0,0,35,19,3,2458,Beginner
0,0,0,0,0,17,11,2,1566,Beginner
15,15,15,0,0,25,11,1,1422,Beginner
0,0,0,0,0,48,27,4,5985,Beginner
10,10,10,0,0,23,22,2,5963,Beginner
0,0,0,0,0,43,33,6,5886,Beginner
0,0,0,0,0,45,33,4,5833,Beginner
0,0,0,0,0,23,23,0,5781,Beginner
10,10,10,0,0,41,34,2,5770,Beginner
0,0,0,0,0,28,25,4,5750,Beginner
0,0,0,0,0,31,32,2,5491,Beginner
0,0,0,0,0,31,28,3,5437,Beginner
0,0,0,0,0,44,29,2,5205,Beginner
12,12,12,0,0,23,20,3,5107,Beginner
0,0,0,0,0,72,38,8,4972,Beginner
0,0,0,0,0,49,32,7,4954,Beginner
0,0,0,0,0,21,23,2,4942,Beginner
0,0,0,0,0,6,16,2,4841,Beginner
0,0,0,0,0,33,26,4,4770,Beginner
10,10,10,10,0,30,24,2,4768,Beginner
0,0,0,0,0,63,37,6,4755,Beginner
0,0,0,0,0,46,30,3,4560,Beginner
0,0,0,0,0,38,25,1,4543,Beginner
0,0,0,0,0,37,23,2,4539,Beginner
0,0,0,0,0,46,36,7,4514,Beginner
10,10,10,0,0,24,25,0,4402,Beginner
10,10,10,0,0,28,24,3,4373,Beginner
0,0,0,0,0,13,14,2,4359,Beginner
0,0,0,0,0,31,22,4,4176,Beginner
10,10,10,10,0,33,33,4,4095,Beginner
10,10,10,0,0,29,25,1,3918,Beginner
0,0,0,0,0,25,18,2,3551,Beginner
20,20,20,0,0,7,11,1,3535,Beginner
10,10,10,0,0,46,35,3,3347,Beginner
0,0,0,0,0,41,33,4,3138,Beginner
0,0,0,0,0,25,16,0,3279,Beginner
30,30,30,10,0,20,21,1,2574,Beginner
20,20,20,0,0,21,14,1,2405,Beginner
20,20,20,10,0,16,12,1,2054,Beginner
0,0,0,0,0,21,19,1,5499,Beginner
0,0,0,0,0,30,25,2,5330,Beginner
30,30,30,0,0,76,48,5,5246,Beginner
0,0,0,0,0,32,28,6,5227,Beginner
0,0,0,0,0,27,22,5,5218,Beginner
20,20,20,0,0,37,29,0,4974,Beginner
0,0,0,0,0,37,37,6,4889,Beginner
10,10,10,0,0,26,26,1,4858,Beginner
0,0,0,0,0,15,20,2,4817,Beginner
0,0,0,0,0,18,23,1,4732,Beginner
0,0,0,0,0,46,25,3,4688,Beginner
10,10,10,0,0,37,30,2,4916,Beginner
0,0,0,0,0,24,19,0,4560,Beginner
0,0,0,0,0,39,30,1,4560,Beginner
0,0,0,0,0,35,30,2,4516,Beginner
0,0,0,0,0,6,15,1,4474,Beginner
0,0,0,0,0,33,20,1,4457,Beginner
20,20,20,20,0,37,33,2,4380,Beginner
0,0,0,0,0,30,23,1,3934,Beginner
0,0,0,0,0,39,20,1,3795,Beginner
30,30,30,0,0,51,29,6,3688,Beginner
0,0,0,0,0,21,16,2,3353,Beginner
40,40,40,0,0,22,30,0,3343,Beginner
0,0,0,0,0,32,27,0,3308,Beginner
10,10,10,0,0,27,15,1,3288,Beginner
0,0,0,0,0,17,17,3,3158,Beginner
0,0,0,0,0,20,21,1,2875,Beginner
0,0,0,0,0,28,13,1,2426,Beginner
15,15,15,0,0,8,4,1,1188,Beginner
0,0,0,0,0,29,18,1,5949,Beginner
0,0,0,0,0,43,34,4,5841,Beginner
10,10,10,10,0,8,16,1,5769,Beginner
9,9,9,0,0,43,26,3,2986,Intermediate
10,10,10,0,0,19,11,1,2127,Intermediate
0,0,0,0,0,30,31,4,5982,Intermediate
0,0,0,0,0,47,37,3,5627,Intermediate
0,0,0,0,0,35,29,7,5442,Intermediate
0,0,0,0,0,55,40,7,5278,Intermediate
0,0,0,0,0,54,32,3,4941,Intermediate
0,0,0,0,0,14,20,1,5275,Intermediate
10,10,10,0,0,53,40,5,4777,Intermediate
20,20,20,0,0,78,49,6,4438,Intermediate
0,0,0,0,0,35,31,4,4409,Intermediate
10,10,10,0,0,71,40,6,4386,Intermediate
10,10,10,0,0,52,31,6,4251,Intermediate
0,0,0,0,0,87,54,12,4200,Intermediate
0,0,0,0,0,39,26,2,4032,Intermediate
0,0,0,0,0,77,45,7,3958,Intermediate
0,0,0,0,0,45,40,11,5662,Intermediate
0,0,0,0,0,29,23,3,5297,Intermediate
30,30,30,0,0,24,25,5,4866,Intermediate
0,0,0,0,0,67,46,6,4645,Intermediate
20,20,20,0,0,19,28,2,4629,Intermediate
20,20,20,10,10,52,29,2,4378,Intermediate
10,10,10,0,0,44,28,4,3828,Intermediate
20,20,20,0,0,30,23,4,3459,Intermediate
0,0,0,0,0,44,27,2,5305,Intermediate
10,10,10,0,0,20,19,1,5239,Intermediate
0,0,0,0,0,53,31,3,4594,Intermediate
20,20,20,0,0,103,51,12,4433,Intermediate
10,10,10,0,0,53,43,1,3443,Intermediate
0,0,0,0,0,53,33,2,6002,Intermediate
10,10,10,0,0,29,24,5,5381,Intermediate
0,0,0,0,0,47,39,11,5259,Intermediate
0,0,0,0,0,61,45,11,5099,Intermediate
20,20,20,0,0,72,45,5,5027,Intermediate
0,0,0,0,0,30,25,2,5018,Intermediate
0,0,0,0,0,59,43,9,4813,Intermediate
0,0,0,0,0,65,38,1,4603,Intermediate
1,1,1,0,0,39,26,3,4350,Intermediate
0,0,0,0,0,51,40,8,3947,Intermediate
0,0,0,0,0,23,23,1,3364,Intermediate
10,10,10,0,0,35,21,1,3354,Intermediate
0,0,0,0,0,28,16,2,3174,Intermediate
0,0,0,0,0,50,42,4,5984,Intermediate
0,0,0,0,0,31,29,2,5576,Intermediate
10,10,10,10,0,35,29,0,5338,Intermediate
23,23,23,15,0,88,48,7,5283,Intermediate
10,10,10,0,0,50,29,2,5133,Intermediate
0,0,0,0,0,73,52,2,4921,Intermediate
0,0,0,0,0,43,28,1,4672,Intermediate
0,0,0,0,0,55,40,9,4619,Intermediate
0,0,0,0,0,106,55,7,4496,Intermediate
10,10,10,0,0,24,14,1,4331,Intermediate
10,10,10,0,0,39,31,2,4253,Intermediate
0,0,0,0,0,46,30,3,4158,Intermediate
0,0,0,0,0,31,25,5,4142,Intermediate
10,10,10,0,0,15,14,1,3972,Intermediate
40,40,40,0,0,48,37,1,2680,Intermediate
85,85,85,0,0,28,10,1,2414,Intermediate
0,0,0,0,0,58,38,3,5690,Intermediate
0,0,0,0,0,57,40,10,5586,Intermediate
0,0,0,0,0,29,31,1,5382,Intermediate
10,10,10,0,0,42,30,4,5144,Intermediate
0,0,0,0,0,81,58,20,5113,Intermediate
0,0,0,0,0,63,42,3,5048,Intermediate
20,20,20,0,0,43,32,2,5045,Intermediate
10,10,10,0,0,33,28,4,4895,Intermediate
0,0,0,0,0,50,29,3,4852,Intermediate
0,0,0,0,0,47,32,6,4729,Intermediate
10,10,10,0,0,47,34,7,4647,Intermediate
10,10,10,0,0,55,30,3,4631,Intermediate
0,0,0,0,0,96,53,15,4427,Intermediate
10,10,10,0,0,20,17,4,3800,Intermediate
40,40,40,0,0,5,12,3,3437,Intermediate
0,0,0,0,0,22,21,2,3070,Intermediate
0,0,0,0,0,25,9,2,1695,Intermediate
0,0,0,0,0,60,41,7,5458,Intermediate
0,0,0,0,0,40,34,6,5244,Intermediate
0,0,0,0,0,55,38,6,5229,Intermediate
10,10,10,10,0,31,25,0,5056,Intermediate
0,0,0,0,0,49,36,3,5017,Intermediate
20,20,20,10,0,43,28,4,4720,Intermediate
10,10,10,0,0,24,30,8,5821,Intermediate
0,0,0,0,0,44,22,1,4651,Intermediate
0,0,0,0,0,24,28,1,4614,Intermediate
0,0,0,0,0,66,35,3,4531,Intermediate
10,10,10,0,0,65,47,1,4463,Intermediate
10,10,10,0,0,23,21,2,3828,Intermediate
0,0,0,0,0,6,18,1,5980,Intermediate
40,40,40,10,0,92,61,14,5967,Intermediate
0,0,0,0,0,46,36,2,4759,Intermediate
20,20,20,10,0,59,50,2,4408,Intermediate
20,20,20,0,0,34,36,1,4361,Intermediate
40,40,40,10,0,20,17,4,4198,Intermediate
0,0,0,0,0,18,20,3,4017,Intermediate
0,0,0,0,0,64,45,7,5939,Intermediate
10,10,10,0,0,53,35,3,5193,Advanced
10,10,10,0,0,64,46,4,5100,Advanced
0,0,0,0,0,53,43,6,4438,Advanced
0,0,0,0,0,47,37,13,3894,Advanced
20,20,20,0,0,2,17,2,5497,Advanced
10,10,10,0,0,36,28,2,5263,Advanced
40,40,40,0,0,22,26,3,4878,Advanced
10,10,10,0,0,50,27,3,4745,Advanced
10,10,10,0,0,94,52,3,4574,Advanced
0,0,0,0,0,23,24,3,4063,Advanced
10,10,10,0,0,53,36,2,5878,Advanced
1,1,1,0,0,47,33,2,5499,Advanced
0,0,0,0,0,60,51,8,5141,Advanced
20,20,20,0,0,69,60,8,4981,Advanced
0,0,0,0,0,52,32,3,4910,Advanced
0,0,0,0,0,103,73,25,4637,Advanced
0,0,0,0,0,26,15,1,2390,Advanced
20,20,20,0,0,67,46,8,4769,Advanced
45,45,45,10,0,79,46,10,3421,Advanced
8,8,8,0,0,102,67,9,5434,Advanced
0,0,0,0,0,85,54,13,5420,Advanced
10,10,10,0,0,81,57,23,5352,Advanced
20,20,20,0,0,20,23,4,4589,Advanced
20,20,20,0,0,78,56,15,3657,Advanced
10,10,10,0,0,53,43,2,4839,Advanced
10,10,10,0,0,38,30,6,4238,Advanced
10,10,10,0,0,89,49,6,3811,Advanced
20,20,20,0,0,30,26,2,3273,Advanced
10,10,10,0,0,66,52,8,5921,Advanced
10,10,10,0,0,94,56,6,5575,Advanced
10,10,10,0,0,52,35,3,5527,Advanced
0,0,0,0,0,47,43,5,5463,Advanced
10,10,10,0,0,53,51,6,5165,Advanced
10,10,10,0,0,36,28,5,4794,Advanced
10,10,10,0,0,61,36,0,4764,Advanced
0,0,0,0,0,37,29,2,3857,Advanced
10,10,10,0,0,72,43,15,3257,Advanced
0,0,0,0,0,91,56,7,5630,Advanced
0,0,0,0,0,62,33,6,5334,Advanced
40,40,40,0,0,105,55,11,5124,Advanced
0,0,0,0,0,93,50,13,5104,Advanced
25,25,25,0,0,26,17,0,4350,Advanced
20,20,20,0,0,114,60,11,3467,Advanced
0,0,0,0,0,90,50,13,2665,Advanced
0,0,0,0,0,38,32,2,6018,Advanced
0,0,0,0,0,30,31,4,5267,Advanced
10,10,10,10,0,81,53,6,5200,Advanced
0,0,0,0,0,33,18,1,4937,Advanced
50,50,50,0,0,52,37,0,4809,Advanced
30,30,30,0,0,61,45,6,5984,Advanced
10,10,10,0,0,107,76,15,5869,Advanced
0,0,0,0,0,46,39,6,5558,Advanced
0,0,0,0,0,72,42,6,4766,Advanced
10,10,10,0,0,49,36,5,5241,Advanced
0,0,0,0,0,49,33,9,5115,Advanced
10,10,10,0,0,39,30,3,3854,Advanced
10,10,10,0,0,64,39,4,3730,Advanced
10,10,10,0,0,27,34,2,5483,Advanced
30,30,30,0,0,25,28,1,5158,Advanced
0,0,0,0,0,12,18,1,4460,Advanced
20,20,20,0,0,56,37,4,4407,Advanced
0,0,0,0,0,40,34,0,5179,Advanced
0,0,0,0,0,41,34,0,5104,Advanced
0,0,0,0,0,56,45,4,3731,Advanced
20,20,20,0,0,21,24,2,5688,Advanced
10,10,10,0,0,48,35,1,4495,Advanced
58,58,58,10,0,64,37,5,4152,Advanced
60,60,60,10,0,49,49,5,4059,Advanced
40,40,40,0,0,90,83,10,2620,Advanced
20,20,20,0,0,35,29,1,5911,Advanced
20,20,20,10,0,50,35,2,5614,Advanced
10,10,10,0,0,66,48,6,5528,Advanced
0,0,0,0,0,49,35,3,5149,Advanced
10,10,10,0,0,140,97,28,4459,Advanced
0,0,0,0,0,37,24,4,3380,Advanced
